TransID,OrderID,AccountNumber,Supplier,Address,City,PostalCode,StateProvince,Country,Employee,DueDate,ShipDate,OrderDate,CarrierTrackingNumber,ProductID,OrderQty,Class,Color,ListPrice,SpecialOfferID,UnitPrice,UnitPriceDiscount,PurchasedAmount,DiscountAmount,NetPurchaseAmount,OrderYear,OrderMonth
96,61225,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-12-12,2013-12-07,2013-11-30,73E4-402F-A4,83,4,High,Blue,2384.07,1,1430.442,0.0,5721.77,0.0,5721.77,2013,2013-11
97,61225,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-12-12,2013-12-07,2013-11-30,73E4-402F-A4,93,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-11
98,61225,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-12-12,2013-12-07,2013-11-30,73E4-402F-A4,100,2,Low,Yellow,742.35,1,445.41,0.0,890.82,0.0,890.82,2013,2013-11
99,67312,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2014-03-13,2014-03-08,2014-03-01,62EC-4104-83,96,1,Low,Blue,742.35,1,445.41,0.0,445.41,0.0,445.41,2014,2014-03
100,67312,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2014-03-13,2014-03-08,2014-03-01,62EC-4104-83,100,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2014,2014-03
101,55258,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-09-11,2013-09-06,2013-08-30,D620-45DD-96,86,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-08
102,55258,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-09-11,2013-09-06,2013-08-30,D620-45DD-96,83,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-08
103,61225,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-12-12,2013-12-07,2013-11-30,73E4-402F-A4,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-11
104,61225,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-12-12,2013-12-07,2013-11-30,73E4-402F-A4,104,2,Low,Yellow,742.35,1,445.41,0.0,890.82,0.0,890.82,2013,2013-11
105,61225,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-12-12,2013-12-07,2013-11-30,73E4-402F-A4,94,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-11
106,55258,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-09-11,2013-09-06,2013-08-30,D620-45DD-96,104,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-08
107,55258,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-09-11,2013-09-06,2013-08-30,D620-45DD-96,96,1,Low,Blue,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-08
108,55258,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-09-11,2013-09-06,2013-08-30,D620-45DD-96,100,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-08
109,55258,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-09-11,2013-09-06,2013-08-30,D620-45DD-96,87,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-08
110,51134,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-06-11,2013-06-06,2013-05-30,F0D9-4CB2-A9,87,1,High,Yellow,2384.07,14,953.628,0.2,953.63,190.73,762.9,2013,2013-05
111,51134,10-4020-000123,Tsoflias Lynn,Chabbell Park ,North Ryde,2113,New South Wales,Australia,Coleman Eric,2013-06-11,2013-06-06,2013-05-30,F0D9-4CB2-A9,104,2,Low,Yellow,742.35,13,334.0575,0.15,668.12,100.22,567.9,2013,2013-05
112,51834,10-4020-000141,Tsoflias Lynn,2520b Underwood Street ,Lavender Bay,2060,New South Wales,Australia,Clark James,2013-07-12,2013-07-07,2013-06-30,8058-4316-AF,7,2,Medium,Not Specified,61.92,1,37.152,0.0,74.3,0.0,74.3,2013,2013-06
113,57147,10-4020-000141,Tsoflias Lynn,2520b Underwood Street ,Lavender Bay,2060,New South Wales,Australia,Clark James,2013-10-12,2013-10-07,2013-09-30,0E55-4CF4-AD,17,2,High,Black,2294.99,1,1376.994,0.0,2753.99,0.0,2753.99,2013,2013-09
114,57147,10-4020-000141,Tsoflias Lynn,2520b Underwood Street ,Lavender Bay,2060,New South Wales,Australia,Clark James,2013-10-12,2013-10-07,2013-09-30,0E55-4CF4-AD,16,1,High,Black,2294.99,1,1376.994,0.0,1376.99,0.0,1376.99,2013,2013-09
115,51834,10-4020-000141,Tsoflias Lynn,2520b Underwood Street ,Lavender Bay,2060,New South Wales,Australia,Clark James,2013-07-12,2013-07-07,2013-06-30,8058-4316-AF,16,1,High,Black,2294.99,1,1376.994,0.0,1376.99,0.0,1376.99,2013,2013-06
116,51804,10-4020-000159,Tsoflias Lynn,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2013-07-12,2013-07-07,2013-06-30,6933-4ACB-A3,93,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2013,2013-06
117,57059,10-4020-000159,Abbas Syed,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2013-10-12,2013-10-07,2013-09-30,0535-45E5-BB,90,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-09
118,57059,10-4020-000159,Abbas Syed,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2013-10-12,2013-10-07,2013-09-30,0535-45E5-BB,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-09
119,69491,10-4020-000159,Tsoflias Lynn,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2014-04-12,2014-04-07,2014-03-31,4EBF-438F-8A,93,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2014,2014-03
120,69491,10-4020-000159,Tsoflias Lynn,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2014-04-12,2014-04-07,2014-03-31,4EBF-438F-8A,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2014,2014-03
121,69491,10-4020-000159,Tsoflias Lynn,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2014-04-12,2014-04-07,2014-03-31,4EBF-438F-8A,90,2,High,Yellow,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2014,2014-03
122,63164,10-4020-000159,Tsoflias Lynn,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2014-01-12,2014-01-07,2013-12-31,0AAA-4E44-B2,93,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-12
123,63164,10-4020-000159,Tsoflias Lynn,65 Epping Road ,North Ryde,2113,New South Wales,Australia,Bent Scot,2014-01-12,2014-01-07,2013-12-31,0AAA-4E44-B2,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-12
124,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,97,2,Low,Blue,742.35,13,334.0575,0.15,668.12,100.22,567.9,2013,2013-05
125,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,94,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-05
126,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,87,1,High,Yellow,2384.07,14,953.628,0.2,953.63,190.73,762.9,2013,2013-05
127,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,83,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-05
128,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,96,1,Low,Blue,742.35,13,334.0575,0.15,334.06,50.11,283.95,2013,2013-05
129,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,101,1,Low,Yellow,742.35,13,334.0575,0.15,334.06,50.11,283.95,2013,2013-05
130,51152,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-06-11,2013-06-06,2013-05-30,4AC3-4FB1-92,93,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2013,2013-05
131,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,101,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-08
132,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-08
133,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,87,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-08
134,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,83,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-08
135,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,100,2,Low,Yellow,742.35,1,445.41,0.0,890.82,0.0,890.82,2013,2013-08
136,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,96,2,Low,Blue,742.35,1,445.41,0.0,890.82,0.0,890.82,2013,2013-08
137,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,94,5,Medium,Blue,1214.85,1,728.91,0.0,3644.55,0.0,3644.55,2013,2013-08
138,55307,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-09-11,2013-09-06,2013-08-30,242A-4FD9-94,90,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-08
139,61237,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-12-12,2013-12-07,2013-11-30,EC07-40EA-97,101,3,Low,Yellow,742.35,1,445.41,0.0,1336.23,0.0,1336.23,2013,2013-11
140,61237,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-12-12,2013-12-07,2013-11-30,EC07-40EA-97,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-11
141,61237,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-12-12,2013-12-07,2013-11-30,EC07-40EA-97,94,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-11
142,61237,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2013-12-12,2013-12-07,2013-11-30,EC07-40EA-97,97,2,Low,Blue,742.35,1,445.41,0.0,890.82,0.0,890.82,2013,2013-11
143,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,94,4,Medium,Blue,1214.85,1,728.91,0.0,2915.64,0.0,2915.64,2014,2014-03
144,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,90,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2014,2014-03
145,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,93,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2014,2014-03
146,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,100,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2014,2014-03
147,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,86,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2014,2014-03
148,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,104,2,Low,Yellow,742.35,1,445.41,0.0,890.82,0.0,890.82,2014,2014-03
149,67317,10-4020-000177,Tsoflias Lynn,5525 Glenferrie Road ,Hawthorne,4171,Queensland,Australia,Chestnut Susan,2014-03-13,2014-03-08,2014-03-01,4A70-41C2-8F,83,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2014,2014-03
150,53554,10-4020-000195,Abbas Syed,2253 Miller Street ,North Sydney,2055,New South Wales,Australia,Charney Neil,2013-08-12,2013-08-07,2013-07-31,314F-4C97-94,16,1,High,Black,2294.99,1,1376.994,0.0,1376.99,0.0,1376.99,2013,2013-07
151,71879,10-4020-000195,Tsoflias Lynn,2253 Miller Street ,North Sydney,2055,New South Wales,Australia,Charney Neil,2014-05-13,2014-05-08,2014-05-01,D419-4223-9E,16,1,High,Black,2294.99,1,1376.994,0.0,1376.99,0.0,1376.99,2014,2014-05
152,65196,10-4020-000195,Tsoflias Lynn,2253 Miller Street ,North Sydney,2055,New South Wales,Australia,Charney Neil,2014-02-10,2014-02-05,2014-01-29,1E4E-4CDC-B9,16,3,High,Black,2294.99,1,1376.994,0.0,4130.98,0.0,4130.98,2014,2014-01
153,53554,10-4020-000195,Abbas Syed,2253 Miller Street ,North Sydney,2055,New South Wales,Australia,Charney Neil,2013-08-12,2013-08-07,2013-07-31,314F-4C97-94,7,3,Medium,Not Specified,61.92,1,37.152,0.0,111.46,0.0,111.46,2013,2013-07
154,63145,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-01-12,2014-01-07,2013-12-31,77C8-41B8-A1,93,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-12
155,63145,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-01-12,2014-01-07,2013-12-31,77C8-41B8-A1,104,1,Low,Yellow,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-12
156,63145,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-01-12,2014-01-07,2013-12-31,77C8-41B8-A1,94,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-12
157,63145,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-01-12,2014-01-07,2013-12-31,77C8-41B8-A1,83,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-12
158,63145,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-01-12,2014-01-07,2013-12-31,77C8-41B8-A1,90,2,High,Yellow,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-12
159,63145,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-01-12,2014-01-07,2013-12-31,77C8-41B8-A1,87,2,High,Yellow,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-12
160,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,94,4,Medium,Blue,1214.85,1,728.91,0.0,2915.64,0.0,2915.64,2014,2014-03
161,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,86,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2014,2014-03
162,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,100,4,Low,Yellow,742.35,1,445.41,0.0,1781.64,0.0,1781.64,2014,2014-03
163,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,83,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2014,2014-03
164,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,104,4,Low,Yellow,742.35,1,445.41,0.0,1781.64,0.0,1781.64,2014,2014-03
165,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,93,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2014,2014-03
166,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,87,3,High,Yellow,2384.07,1,1430.442,0.0,4291.33,0.0,4291.33,2014,2014-03
167,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,90,1,High,Yellow,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2014,2014-03
168,69410,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2014-04-12,2014-04-07,2014-03-31,1192-472D-A8,96,2,Low,Blue,742.35,1,445.41,0.0,890.82,0.0,890.82,2014,2014-03
169,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,86,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-09
170,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,87,3,High,Yellow,2384.07,1,1430.442,0.0,4291.33,0.0,4291.33,2013,2013-09
171,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,93,4,Medium,Blue,1214.85,1,728.91,0.0,2915.64,0.0,2915.64,2013,2013-09
172,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,83,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-09
173,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,96,1,Low,Blue,742.35,1,445.41,0.0,445.41,0.0,445.41,2013,2013-09
174,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,94,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-09
175,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,90,2,High,Yellow,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2013,2013-09
176,57032,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-10-12,2013-10-07,2013-09-30,C436-4B30-B4,104,4,Low,Yellow,742.35,1,445.41,0.0,1781.64,0.0,1781.64,2013,2013-09
177,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,96,3,Low,Blue,742.35,13,334.0575,0.15,1002.17,150.33,851.84,2013,2013-06
178,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,87,2,High,Yellow,2384.07,14,953.628,0.2,1907.26,381.45,1525.81,2013,2013-06
179,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,100,5,Low,Yellow,742.35,13,334.0575,0.15,1670.29,250.54,1419.75,2013,2013-06
180,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,90,3,High,Yellow,2384.07,14,953.628,0.2,2860.88,572.18,2288.7,2013,2013-06
181,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,94,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-06
182,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,86,3,High,Blue,2384.07,1,1430.442,0.0,4291.33,0.0,4291.33,2013,2013-06
183,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,104,3,Low,Yellow,742.35,13,334.0575,0.15,1002.17,150.33,851.84,2013,2013-06
184,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,93,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2013,2013-06
185,51710,10-4020-000213,Tsoflias Lynn,Level 100 77 Southbank Boulevard,South Melbourne,3205,Victoria,Australia,Barlow Brenda,2013-07-12,2013-07-07,2013-06-30,2F99-4FFD-B4,83,3,High,Blue,2384.07,1,1430.442,0.0,4291.33,0.0,4291.33,2013,2013-06
186,51150,10-4020-000231,Tsoflias Lynn,Rosebery ,Lavender Bay,2060,New South Wales,Australia,Browqett Bridget,2013-06-11,2013-06-06,2013-05-30,5831-4C4F-B1,84,1,High,Blue,2384.07,1,1430.442,0.0,1430.44,0.0,1430.44,2013,2013-05
187,51150,10-4020-000231,Tsoflias Lynn,Rosebery ,Lavender Bay,2060,New South Wales,Australia,Browqett Bridget,2013-06-11,2013-06-06,2013-05-30,5831-4C4F-B1,93,1,Medium,Blue,1214.85,1,728.91,0.0,728.91,0.0,728.91,2013,2013-05
188,51150,10-4020-000231,Tsoflias Lynn,Rosebery ,Lavender Bay,2060,New South Wales,Australia,Browqett Bridget,2013-06-11,2013-06-06,2013-05-30,5831-4C4F-B1,91,2,Medium,Blue,1214.85,1,728.91,0.0,1457.82,0.0,1457.82,2013,2013-05
189,67342,10-4020-000231,Tsoflias Lynn,Rosebery ,Lavender Bay,2060,New South Wales,Australia,Browqett Bridget,2014-03-13,2014-03-08,2014-03-01,E5A5-4795-BF,85,2,High,Blue,2384.07,1,1430.442,0.0,2860.88,0.0,2860.88,2014,2014-03
190,67342,10-4020-000231,Tsoflias Lynn,Rosebery ,Lavender Bay,2060,New South Wales,Australia,Browqett Bridget,2014-03-13,2014-03-08,2014-03-01,E5A5-4795-BF,87,4,High,Yellow,2384.07,1,1430.442,0.0,5721.77,0.0,5721.77,2014,2014-03
191,67342,10-4020-000231,Tsoflias Lynn,Rosebery ,Lavender Bay,2060,New South Wales,Australia,Browqett Bridget,2014-03-13,2014-03-08,2014-03-01,E5A5-4795-BF,99,1,Low,Blue,742.35,1,445.41,0.0,445.41,0.0,445.41,2014,2014-03
